1548955568.13	126014	309	322
1548955568.16	126015	309	322
1548955568.2	126016	309	322
1548955568.23	126017	309	322
1548955568.26	126018	309	322
1548955568.3	126019	309	322
1548955568.33	126020	309	322
1548955568.36	126021	309	322
1548955568.4	126022	309	322
1548955568.43	126023	309	322
1548955568.46	126024	309	322
1548955568.5	126025	309	322
1548955568.53	126026	309	322
1548955568.56	126027	309	322
1548955568.6	126028	309	322
1548955568.63	126029	309	322
1548955568.66	126030	309	322
1548955568.7	126031	309	322
1548955568.73	126032	309	322
1548955568.76	126033	309	322
1548955568.8	126034	309	322
1548955568.83	126035	309	322
1548955568.86	126036	309	322
1548955568.9	126037	309	322
1548955568.93	126038	309	322
1548955568.96	126039	309	322
1548955569.0	126040	309	322
1548955569.03	126041	309	322
1548955569.06	126042	309	322
1548955569.1	126043	309	322
1548955569.13	126044	309	322
1548955569.16	126045	309	322
1548955569.2	126046	309	322
1548955569.23	126047	309	322
1548955569.26	126048	309	322
1548955569.3	126049	309	322
1548955569.33	126050	309	322
1548955569.36	126051	309	322
1548955569.4	126052	309	322
1548955569.43	126053	309	322
1548955569.46	126054	309	322
1548955569.5	126055	309	322
1548955569.53	126056	309	322
1548955569.56	126057	309	322
1548955569.6	126058	309	322
1548955569.63	126059	309	322
1548955569.66	126060	309	322
1548955569.7	126061	309	322
1548955569.73	126062	309	322
1548955569.76	126063	309	322
1548955569.8	126064	309	322
1548955569.83	126065	309	322
1548955569.86	126066	309	322
1548955569.9	126067	309	322
1548955569.93	126068	309	322
1548955569.96	126069	309	322
1548955570.0	126070	309	322
1548955570.03	126071	309	322
1548955570.06	126072	309	322
1548955570.1	126073	309	322
1548955570.13	126074	309	322
1548955570.16	126075	309	322
1548955570.2	126076	309	322
1548955570.23	126077	309	322
1548955570.26	126078	309	322
1548955570.3	126079	309	322
1548955570.33	126080	309	322
1548955570.36	126081	309	322
1548955570.4	126082	309	322
1548955570.43	126083	309	322
1548955570.46	126084	309	322
1548955570.5	126085	309	322
1548955570.53	126086	309	322
1548955570.56	126087	309	322
1548955570.6	126088	309	322
1548955570.63	126089	309	322
1548955570.66	126090	309	322
1548955570.7	126091	309	322
1548955570.73	126092	309	322
1548955570.76	126093	309	322
1548955570.8	126094	309	322
1548955570.83	126095	309	322
1548955570.86	126096	309	322
1548955570.9	126097	309	322
1548955570.93	126098	309	322
1548955570.96	126099	309	322
1548955571.0	126100	309	322
1548955571.03	126101	309	322
1548955571.06	126102	309	322
1548955571.1	126103	309	322
1548955571.13	126104	309	322
1548955571.16	126105	309	322
1548955571.2	126106	309	322
1548955571.23	126107	309	322
1548955571.26	126108	309	322
1548955571.3	126109	309	322
1548955571.33	126110	309	322
1548955571.36	126111	309	322
1548955571.4	126112	309	322
1548955571.43	126113	309	322
1548955571.46	126114	309	322
1548955571.5	126115	309	322
1548955571.53	126116	309	322
1548955571.56	126117	309	322
1548955571.6	126118	309	322
1548955571.63	126119	309	322
1548955571.66	126120	309	322
1548955571.7	126121	309	322
1548955571.73	126122	309	322
1548955571.76	126123	309	322
1548955571.8	126124	309	322
1548955571.83	126125	309	322
1548955571.86	126126	309	322
1548955571.9	126127	309	322
1548955571.93	126128	309	322
1548955571.96	126129	309	322
1548955572.0	126130	309	322
1548955572.03	126131	309	322
1548955572.06	126132	309	322
1548955572.1	126133	309	322
1548955572.13	126134	309	322
1548955572.16	126135	309	322
1548955572.2	126136	309	322
1548955572.23	126137	309	322
1548955572.26	126138	309	322
1548955572.3	126139	309	322
1548955572.33	126140	309	322
1548955572.36	126141	309	322
1548955572.4	126142	309	322
1548955572.43	126143	309	322
1548955572.46	126144	309	322
1548955572.5	126145	309	322
1548955572.53	126146	309	322
1548955572.56	126147	309	322
1548955572.6	126148	309	322
1548955572.63	126149	309	322
1548955572.66	126150	309	322
1548955572.7	126151	309	322
1548955572.73	126152	309	322
1548955572.76	126153	309	322
1548955572.8	126154	309	322
1548955572.83	126155	309	322
1548955572.86	126156	309	322
1548955572.9	126157	309	322
1548955572.93	126158	309	322
1548955572.96	126159	309	322
1548955573.0	126160	309	322
1548955573.03	126161	309	322
1548955573.06	126162	309	322
1548955573.1	126163	309	322
1548955573.13	126164	309	322
1548955573.16	126165	309	322
1548955573.2	126166	309	322
1548955573.23	126167	309	322
1548955573.26	126168	309	322
1548955573.3	126169	309	322
1548955573.33	126170	309	322
1548955573.36	126171	309	322
1548955573.4	126172	309	322
1548955573.43	126173	309	322
1548955573.46	126174	309	322
1548955573.5	126175	309	322
1548955573.53	126176	309	322
1548955573.56	126177	309	322
1548955573.6	126178	309	322
1548955573.63	126179	309	322
1548955573.66	126180	309	322
1548955573.7	126181	309	322
