1548955567.88	126017	187	418
1548955567.91	126018	187	418
1548955567.94	126019	187	418
1548955567.98	126020	187	418
1548955568.01	126021	190	418
1548955568.04	126022	194	418
1548955568.08	126023	195	418
1548955568.11	126024	195	418
1548955568.14	126025	195	418
1548955568.18	126026	195	418
1548955568.21	126027	195	418
1548955568.24	126028	195	418
1548955568.28	126029	195	418
1548955568.31	126030	195	418
1548955568.34	126031	195	418
1548955568.38	126032	195	418
1548955568.41	126033	195	418
1548955568.44	126034	195	418
1548955568.48	126035	195	418
1548955568.64	126040	195	418
1548955568.68	126041	195	418
1548955568.71	126042	195	418
1548955568.74	126043	195	418
1548955568.78	126044	195	418
1548955568.81	126045	195	418
1548955568.84	126046	195	418
1548955568.88	126047	195	418
1548955568.91	126048	195	418
1548955568.94	126049	195	418
1548955568.98	126050	195	418
1548955569.01	126051	195	418
1548955569.04	126052	195	418
1548955569.08	126053	195	418
1548955569.11	126054	195	418
1548955569.14	126055	195	418
1548955569.18	126056	195	418
1548955569.21	126057	195	418
1548955569.24	126058	195	418
1548955569.28	126059	195	418
1548955569.31	126060	195	418
1548955569.34	126061	195	418
1548955569.38	126062	195	418
1548955569.41	126063	197	419
1548955569.44	126064	197	419
1548955569.48	126065	197	419
1548955569.51	126066	197	419
1548955569.54	126067	197	419
1548955569.58	126068	199	419
1548955569.61	126069	199	419
1548955569.64	126070	201	420
1548955569.68	126071	201	420
1548955569.71	126072	201	420
1548955569.74	126073	201	420
1548955569.78	126074	201	420
1548955569.81	126075	201	420
1548955569.84	126076	201	420
1548955569.88	126077	201	420
1548955569.91	126078	201	420
1548955569.94	126079	201	420
1548955569.98	126080	201	420
1548955570.01	126081	201	420
1548955570.04	126082	201	420
1548955570.08	126083	201	420
1548955570.11	126084	201	420
1548955570.14	126085	201	420
1548955570.18	126086	201	420
1548955570.21	126087	201	420
1548955570.24	126088	200	420
1548955570.28	126089	200	420
1548955570.31	126090	200	420
1548955570.34	126091	200	420
1548955570.38	126092	200	420
1548955570.41	126093	199	420
1548955570.44	126094	199	420
1548955570.48	126095	198	420
1548955570.51	126096	198	420
1548955570.54	126097	198	420
1548955570.58	126098	198	420
1548955570.61	126099	198	420
1548955570.64	126100	198	420
1548955570.68	126101	197	419
1548955570.71	126102	195	419
1548955570.74	126103	195	419
1548955570.78	126104	195	419
1548955570.81	126105	195	419
1548955570.84	126106	195	419
1548955570.88	126107	195	419
1548955570.91	126108	194	419
1548955570.94	126109	194	419
1548955570.98	126110	194	419
1548955571.01	126111	194	419
1548955571.04	126112	194	419
1548955571.08	126113	194	419
1548955571.11	126114	194	419
1548955571.14	126115	194	419
1548955571.18	126116	194	419
1548955571.21	126117	194	419
1548955571.24	126118	194	419
1548955571.28	126119	194	419
1548955571.31	126120	194	419
1548955571.34	126121	194	419
1548955571.38	126122	194	419
1548955571.41	126123	194	419
1548955571.44	126124	194	419
1548955571.48	126125	194	419
1548955571.51	126126	194	419
1548955571.54	126127	194	419
1548955571.58	126128	194	419
1548955571.61	126129	194	419
1548955571.64	126130	194	419
1548955571.68	126131	194	419
1548955571.71	126132	194	419
1548955571.74	126133	194	419
1548955571.78	126134	194	419
1548955571.81	126135	194	419
1548955571.84	126136	194	419
1548955571.88	126137	194	419
1548955571.91	126138	194	419
1548955571.94	126139	194	419
1548955571.98	126140	194	419
1548955572.01	126141	194	419
1548955572.04	126142	194	419
1548955572.08	126143	194	419
1548955572.11	126144	194	419
1548955572.14	126145	194	419
1548955572.18	126146	194	419
1548955572.21	126147	194	419
1548955572.24	126148	194	419
1548955572.28	126149	194	419
1548955572.31	126150	194	419
1548955572.34	126151	194	419
1548955572.38	126152	194	419
1548955572.41	126153	194	419
1548955572.44	126154	194	419
1548955572.48	126155	194	419
1548955572.51	126156	194	419
1548955572.54	126157	194	419
1548955572.58	126158	194	419
1548955572.61	126159	194	419
1548955572.64	126160	194	419
1548955572.68	126161	194	419
1548955572.71	126162	194	419
1548955572.74	126163	194	419
1548955572.78	126164	194	419
1548955572.81	126165	194	419
1548955572.84	126166	194	419
1548955572.88	126167	194	419
1548955572.91	126168	194	419
1548955572.94	126169	194	419
1548955572.98	126170	194	419
1548955573.01	126171	194	419
1548955573.04	126172	194	419
1548955573.08	126173	194	419
1548955573.11	126174	194	419
1548955573.14	126175	194	419
1548955573.18	126176	194	419
1548955573.21	126177	194	419
1548955573.24	126178	194	419
1548955573.28	126179	194	419
1548955573.31	126180	194	419
1548955573.34	126181	194	419
1548955573.38	126182	194	419
1548955573.41	126183	194	419
1548955573.44	126184	194	419
1548955573.48	126185	194	419
1548955573.51	126186	194	419
1548955573.54	126187	194	419
1548955573.58	126188	194	419
1548955573.61	126189	194	419
1548955573.64	126190	194	419
1548955573.68	126191	194	419
1548955573.71	126192	193	419
1548955573.74	126193	193	419
1548955573.78	126194	193	419
1548955573.81	126195	192	419
