1548955568.1	126013	400	329
1548955568.13	126014	400	329
1548955568.16	126015	400	329
1548955568.2	126016	400	329
1548955568.23	126017	400	329
1548955568.26	126018	400	329
1548955568.3	126019	400	329
1548955568.33	126020	400	326
1548955568.36	126021	400	325
1548955568.4	126022	400	325
1548955568.43	126023	400	325
1548955568.46	126024	400	325
1548955568.5	126025	400	325
1548955568.53	126026	400	325
1548955568.56	126027	400	325
1548955568.6	126028	400	325
1548955568.63	126029	400	323
1548955568.66	126030	400	323
1548955568.7	126031	400	323
1548955568.73	126032	400	322
1548955568.76	126033	401	320
1548955568.8	126034	401	320
1548955568.83	126035	401	320
1548955568.86	126036	401	320
1548955568.9	126037	401	320
1548955568.93	126038	401	320
1548955568.96	126039	401	320
1548955569.0	126040	401	320
1548955569.03	126041	401	320
1548955569.06	126042	401	320
1548955569.1	126043	401	320
1548955569.13	126044	401	320
1548955569.16	126045	401	320
1548955569.2	126046	401	320
1548955569.23	126047	401	320
1548955569.26	126048	401	320
1548955569.3	126049	401	320
1548955569.33	126050	401	320
1548955569.36	126051	401	320
1548955569.4	126052	401	320
1548955569.43	126053	401	320
1548955569.46	126054	401	320
1548955569.5	126055	401	320
1548955569.53	126056	401	320
1548955569.56	126057	401	320
1548955569.6	126058	401	320
1548955569.63	126059	401	320
1548955569.66	126060	401	320
1548955569.7	126061	401	320
1548955569.73	126062	401	320
1548955569.76	126063	401	320
1548955569.8	126064	401	320
1548955569.83	126065	401	320
1548955569.86	126066	401	320
1548955569.9	126067	401	320
1548955569.93	126068	401	320
1548955569.96	126069	401	320
1548955570.0	126070	401	320
1548955570.03	126071	401	320
1548955570.06	126072	401	320
1548955570.1	126073	401	320
1548955570.13	126074	401	320
1548955570.16	126075	401	320
1548955570.2	126076	401	320
1548955570.23	126077	401	320
1548955570.26	126078	401	320
1548955570.3	126079	401	320
1548955570.33	126080	404	314
1548955570.36	126081	405	311
1548955570.4	126082	407	308
1548955570.43	126083	407	307
1548955570.46	126084	407	307
1548955570.5	126085	407	307
1548955570.53	126086	407	307
1548955570.56	126087	407	307
1548955570.6	126088	407	307
1548955570.63	126089	407	307
1548955570.66	126090	407	307
1548955570.7	126091	407	307
1548955570.73	126092	407	307
1548955570.76	126093	407	307
1548955570.8	126094	407	307
1548955570.83	126095	407	307
1548955570.86	126096	407	307
1548955570.9	126097	407	307
1548955570.93	126098	407	307
1548955570.96	126099	407	307
1548955571.0	126100	407	307
1548955571.03	126101	407	307
1548955571.06	126102	407	307
1548955571.1	126103	407	307
1548955571.13	126104	407	307
1548955571.16	126105	407	307
1548955571.2	126106	407	307
1548955571.23	126107	407	307
1548955571.26	126108	407	307
1548955571.3	126109	407	307
1548955571.33	126110	407	307
1548955571.36	126111	407	307
1548955571.4	126112	407	307
1548955571.43	126113	407	307
1548955571.46	126114	407	307
1548955571.5	126115	407	307
1548955571.53	126116	407	307
1548955571.56	126117	407	307
1548955571.6	126118	407	307
1548955571.63	126119	407	307
1548955571.66	126120	407	307
1548955571.7	126121	407	307
1548955571.73	126122	407	307
1548955571.76	126123	407	307
1548955571.8	126124	407	307
1548955571.83	126125	407	307
1548955571.86	126126	407	307
1548955571.9	126127	407	307
1548955571.93	126128	407	307
1548955571.96	126129	407	307
1548955572.0	126130	407	307
1548955572.03	126131	407	307
1548955572.06	126132	407	307
1548955572.1	126133	407	307
1548955572.13	126134	407	307
1548955572.16	126135	407	307
1548955572.2	126136	407	307
1548955572.23	126137	407	307
1548955572.26	126138	407	307
1548955572.3	126139	407	307
1548955572.33	126140	407	307
1548955572.36	126141	407	307
1548955572.4	126142	407	307
1548955572.43	126143	407	307
1548955572.46	126144	407	307
1548955572.5	126145	407	307
1548955572.53	126146	407	307
1548955572.56	126147	407	307
1548955572.6	126148	407	307
1548955572.63	126149	407	307
1548955572.66	126150	407	307
1548955572.7	126151	407	307
1548955572.73	126152	407	307
1548955572.76	126153	407	307
1548955572.8	126154	407	307
1548955572.83	126155	407	307
1548955572.86	126156	407	307
1548955572.9	126157	407	307
1548955572.93	126158	407	307
1548955572.96	126159	407	307
1548955573.0	126160	407	307
1548955573.03	126161	407	307
1548955573.06	126162	407	307
1548955573.1	126163	407	307
1548955573.13	126164	407	307
1548955573.16	126165	407	307
1548955573.2	126166	407	307
1548955573.23	126167	407	307
1548955573.26	126168	407	307
1548955573.3	126169	407	307
1548955573.33	126170	407	307
1548955573.36	126171	407	307
1548955573.4	126172	407	307
1548955573.43	126173	407	307
1548955573.46	126174	407	307
1548955573.5	126175	407	307
1548955573.53	126176	407	307
1548955573.56	126177	407	307
1548955573.6	126178	407	307
1548955573.63	126179	407	307
1548955573.66	126180	407	307
1548955573.7	126181	407	307
1548955573.73	126182	407	307
1548955573.76	126183	407	307
1548955573.8	126184	407	307
1548955573.83	126185	407	307
1548955573.86	126186	407	307
1548955573.9	126187	407	307
1548955573.93	126188	407	307
1548955573.96	126189	407	307
1548955574.0	126190	407	307
1548955574.03	126191	407	307
1548955574.06	126192	407	307
1548955574.1	126193	407	307
1548955574.13	126194	407	307
1548955574.16	126195	407	307
1548955574.2	126196	407	307
1548955574.23	126197	407	306
1548955574.26	126198	407	305
1548955574.3	126199	407	305
1548955574.33	126200	406	302
1548955574.36	126201	406	302
1548955574.4	126202	406	302
1548955574.43	126203	406	302
1548955574.46	126204	406	302
1548955574.5	126205	406	302
1548955574.53	126206	405	302
1548955574.56	126207	405	302
1548955574.6	126208	405	302
1548955574.63	126209	403	303
1548955574.66	126210	401	304
1548955574.7	126211	400	305
1548955574.73	126212	399	308
1548955574.76	126213	397	309
1548955574.8	126214	396	310
1548955574.83	126215	396	310
1548955574.86	126216	396	310
1548955574.9	126217	396	310
1548955574.93	126218	396	310
1548955574.96	126219	396	310
1548955575.0	126220	396	310
1548955575.03	126221	396	310
1548955575.06	126222	396	310
1548955575.1	126223	394	312
1548955575.13	126224	393	313
1548955575.16	126225	393	313
1548955575.2	126226	393	313
1548955575.23	126227	393	313
1548955575.26	126228	393	313
1548955575.3	126229	393	313
1548955575.33	126230	393	313
1548955575.36	126231	393	313
1548955575.4	126232	392	313
1548955575.43	126233	392	313
1548955575.46	126234	392	313
1548955575.5	126235	392	313
1548955575.53	126236	392	313
1548955575.56	126237	392	313
1548955575.6	126238	392	313
1548955575.63	126239	392	313
1548955575.66	126240	392	313
1548955575.7	126241	392	313
1548955575.73	126242	392	313
1548955575.76	126243	392	313
1548955575.8	126244	392	313
1548955575.83	126245	392	313
1548955575.86	126246	392	313
1548955575.9	126247	392	313
1548955575.93	126248	392	313
1548955575.96	126249	392	313
1548955576.0	126250	392	313
1548955576.03	126251	392	313
1548955576.06	126252	392	313
1548955576.1	126253	392	313
1548955576.13	126254	391	313
1548955576.16	126255	391	313
1548955576.2	126256	390	314
1548955576.23	126257	390	314
1548955576.26	126258	390	314
1548955576.3	126259	389	315
1548955576.33	126260	389	315
1548955576.36	126261	389	316
1548955576.4	126262	389	317
1548955576.43	126263	389	317
1548955576.46	126264	389	317
1548955576.5	126265	389	319
1548955576.53	126266	389	319
1548955576.56	126267	389	319
1548955576.6	126268	389	321
1548955576.63	126269	389	321
1548955576.66	126270	389	321
1548955576.7	126271	389	321
1548955576.73	126272	389	321
1548955576.76	126273	389	321
1548955576.8	126274	389	321
1548955576.83	126275	389	321
1548955576.86	126276	389	321
1548955576.9	126277	389	321
1548955576.93	126278	389	321
1548955576.96	126279	390	322
1548955577.0	126280	392	320
1548955577.03	126281	392	320
1548955577.06	126282	392	320
1548955577.1	126283	393	318
1548955577.13	126284	394	316
1548955577.16	126285	394	316
1548955577.2	126286	394	316
1548955577.23	126287	394	316
1548955577.26	126288	394	316
1548955577.3	126289	394	316
1548955577.33	126290	394	316
1548955577.36	126291	394	316
1548955577.4	126292	394	316
1548955577.43	126293	394	316
1548955577.46	126294	394	316
1548955577.5	126295	394	316
1548955577.53	126296	394	316
1548955577.56	126297	394	316
1548955577.6	126298	394	316
1548955577.63	126299	394	316
1548955577.66	126300	394	316
1548955577.7	126301	394	316
1548955577.73	126302	394	316
1548955577.76	126303	394	316
1548955577.8	126304	394	316
1548955577.83	126305	394	316
1548955577.86	126306	394	316
1548955577.9	126307	394	316
1548955577.93	126308	394	316
1548955577.96	126309	394	316
1548955578.0	126310	394	316
1548955578.03	126311	394	316
1548955578.06	126312	394	316
1548955578.1	126313	394	316
1548955578.13	126314	394	316
1548955578.16	126315	394	316
1548955578.2	126316	394	316
1548955578.23	126317	394	316
1548955578.26	126318	394	316
1548955578.3	126319	393	315
1548955578.33	126320	393	315
1548955578.36	126321	393	315
1548955578.4	126322	392	315
1548955578.43	126323	392	315
1548955578.46	126324	392	315
1548955578.5	126325	392	315
1548955578.53	126326	392	315
1548955578.56	126327	392	315
1548955578.6	126328	392	315
1548955578.63	126329	392	315
1548955578.66	126330	390	315
1548955578.7	126331	390	315
1548955578.73	126332	390	315
1548955578.76	126333	390	315
1548955578.8	126334	388	315
1548955578.83	126335	388	315
1548955578.86	126336	388	315
1548955578.9	126337	388	315
1548955578.93	126338	388	315
1548955578.96	126339	388	315
1548955579.0	126340	388	315
1548955579.03	126341	388	315
1548955579.06	126342	388	315
1548955579.1	126343	388	315
1548955579.13	126344	388	315
1548955579.16	126345	388	315
1548955579.2	126346	388	315
1548955579.23	126347	388	315
1548955579.26	126348	388	315
1548955579.3	126349	388	315
1548955579.33	126350	388	315
1548955579.36	126351	388	315
1548955579.4	126352	388	315
1548955579.43	126353	391	315
1548955579.46	126354	394	314
1548955579.5	126355	396	312
1548955579.53	126356	401	311
1548955579.56	126357	404	310
1548955579.6	126358	406	310
1548955579.63	126359	407	309
1548955579.66	126360	407	309
1548955579.7	126361	407	309
1548955579.73	126362	407	309
1548955579.76	126363	407	309
1548955579.8	126364	407	309
1548955579.83	126365	407	309
1548955579.86	126366	407	309
1548955579.9	126367	409	309
1548955579.93	126368	412	309
1548955579.96	126369	414	310
1548955580.0	126370	414	310
1548955580.03	126371	416	312
1548955580.06	126372	419	313
1548955580.1	126373	423	313
1548955580.13	126374	426	314
1548955580.16	126375	426	314
1548955580.2	126376	428	315
1548955580.23	126377	428	315
1548955580.26	126378	428	315
1548955580.3	126379	431	315
1548955580.33	126380	432	315
1548955580.36	126381	433	315
1548955580.4	126382	436	317
1548955580.43	126383	437	317
1548955580.46	126384	437	317
1548955580.5	126385	438	317
1548955580.53	126386	439	317
1548955580.56	126387	439	317
1548955580.6	126388	439	317
1548955580.63	126389	439	317
1548955580.66	126390	439	317
1548955580.7	126391	439	317
1548955580.73	126392	439	317
1548955580.76	126393	439	317
1548955580.8	126394	439	317
1548955580.83	126395	439	317
1548955580.86	126396	439	317
1548955580.9	126397	439	317
1548955580.93	126398	442	316
1548955580.96	126399	447	315
1548955581.0	126400	449	315
1548955581.03	126401	449	315
1548955581.06	126402	449	315
1548955581.1	126403	449	315
1548955581.13	126404	449	315
1548955581.16	126405	449	315
1548955581.2	126406	449	315
1548955581.23	126407	449	315
1548955581.26	126408	449	315
1548955581.3	126409	449	315
1548955581.33	126410	449	315
1548955581.36	126411	449	315
1548955581.4	126412	449	315
1548955581.43	126413	449	315
1548955581.46	126414	449	315
1548955581.5	126415	452	314
1548955581.53	126416	454	314
1548955581.56	126417	457	312
1548955581.6	126418	458	312
1548955581.63	126419	459	312
1548955581.66	126420	459	312
1548955581.7	126421	459	312
1548955581.73	126422	459	312
1548955581.76	126423	459	312
1548955581.8	126424	459	312
1548955581.83	126425	459	312
1548955581.86	126426	459	312
1548955581.9	126427	459	312
1548955581.93	126428	459	312
1548955581.96	126429	459	312
1548955582.0	126430	461	312
1548955582.03	126431	463	312
1548955582.06	126432	463	312
1548955582.1	126433	464	312
1548955582.13	126434	464	312
1548955582.16	126435	464	312
1548955582.2	126436	464	312
1548955582.23	126437	465	311
1548955582.26	126438	465	311
1548955582.3	126439	465	311
1548955582.33	126440	465	311
1548955582.36	126441	465	311
1548955582.4	126442	465	311
1548955582.43	126443	465	311
1548955582.46	126444	465	311
1548955582.5	126445	465	311
1548955582.53	126446	465	311
1548955582.56	126447	465	311
1548955582.6	126448	465	311
1548955582.63	126449	465	311
1548955582.66	126450	465	311
1548955582.7	126451	465	311
1548955582.73	126452	465	312
1548955582.76	126453	465	312
1548955582.8	126454	465	312
1548955582.83	126455	465	312
1548955582.86	126456	465	312
1548955582.9	126457	465	313
1548955582.93	126458	465	313
1548955582.96	126459	465	314
1548955583.0	126460	464	316
1548955583.03	126461	463	317
1548955583.06	126462	463	317
1548955583.1	126463	463	317
1548955583.13	126464	463	317
1548955583.16	126465	463	317
1548955583.2	126466	463	317
1548955583.23	126467	463	317
1548955583.26	126468	463	317
1548955583.3	126469	463	317
1548955583.33	126470	463	317
1548955583.36	126471	463	317
1548955583.4	126472	463	317
1548955583.43	126473	463	317
1548955583.46	126474	463	317
1548955583.5	126475	463	317
1548955583.53	126476	463	317
1548955583.56	126477	463	317
1548955583.6	126478	463	317
1548955583.63	126479	463	317
1548955583.66	126480	463	317
1548955583.7	126481	463	317
1548955583.73	126482	463	317
1548955583.76	126483	463	317
1548955583.8	126484	464	316
1548955583.83	126485	466	316
1548955583.86	126486	468	315
1548955583.9	126487	469	315
1548955583.93	126488	471	314
1548955583.96	126489	471	314
1548955584.0	126490	471	314
1548955584.03	126491	471	314
1548955584.06	126492	472	314
1548955584.1	126493	476	314
1548955584.13	126494	477	314
1548955584.16	126495	481	312
1548955584.2	126496	483	312
1548955584.23	126497	486	311
1548955584.26	126498	487	311
1548955584.3	126499	488	311
1548955584.33	126500	489	310
1548955584.36	126501	492	309
1548955584.4	126502	494	309
1548955584.43	126503	498	306
1548955584.46	126504	498	306
1548955584.5	126505	498	306
1548955584.53	126506	499	306
1548955584.56	126507	501	306
1548955584.6	126508	501	306
1548955584.63	126509	502	306
1548955584.66	126510	502	306
